Name,Jersey Number,Nationality,Age,Appearances,Wins,Losses,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides,Club_encoded,Position_encoded
Ahmed Hegazi,26.0,Egypt,29.0,0.06877323420074348,6,19,0.00558659217877095,,2.0,0.0,0.0,,,119.5245283018868,,,0.0,,10.0,55.0,58.0,66%,0.0,0.0,60.0,270.0,152.0,1.0,183.0,192.0,145.0,22.0,103.0,84.0,0.0,1.0,0.09747423428654378,0.06608666555127991,31.21,0.0,10.0,30%,1.0,135.0,,,,,,,,,4,0,24,2.0,17,0
Dara O'Shea,27.0,Ireland,21.0,0.0018587360594795538,0,2,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,8.0,8.0,38%,0.0,0.0,1.0,6.0,5.0,0.0,11.0,12.0,7.0,0.0,3.0,3.0,0.0,0.0,0.09747423428654378,0.004350008365400703,39.5,0.0,0.0,0%,0.0,13.0,,,,,,,,,0,0,2,0.0,17,0
Cédric Kipré,24.0,Cote D'Ivoire,23.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,17,0
Lee Peltier,22.0,England,33.0,0.03531598513011152,7,12,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,5.0,26.0,39.0,64%,0.0,0.0,18.0,53.0,29.0,1.0,70.0,78.0,54.0,3.0,30.0,26.0,0.0,0.0,0.09747423428654378,0.019017344264123586,17.1,0.0,6.0,50%,0.0,21.0,,,,,,,,,4,0,15,0.0,17,0
Branislav Ivanovic,20.0,Serbia,36.0,0.48327137546468396,152,50,0.11731843575418996,,7.0,13.0,2.0,,,119.5245283018868,,,8.0,,86.0,236.0,528.0,81%,6.0,40.0,393.0,1137.0,533.0,5.0,1154.0,1427.0,915.0,106.0,587.0,325.0,0.0,2.0,0.2289156626506024,0.5504433662372428,37.82,20.0,520.0,20%,12.0,660.0,,,,,,,,,55,2,293,18.0,17,0
Jake Livermore,8.0,England,30.0,0.3327137546468401,52,87,0.0335195530726257,0.04,0.0,6.0,1.0,0.0,0.0,129.0,32.0,25%,7.0,1.0,,,363.0,70%,,41.0,227.0,164.0,62.0,,903.0,633.0,665.0,81.0,108.0,140.0,,0.0,0.0963855421686747,0.37990073057832807,37.85,11.0,56.0,18%,20.0,482.0,,,,,,,,,30,1,199,3.0,17,3
Matt Phillips,10.0,Scotland,29.0,0.20260223048327136,28,55,0.05027932960893855,0.09,2.0,6.0,2.0,0.0,0.0,150.0,39.0,26%,2.0,8.0,,,100.0,65%,,40.0,70.0,83.0,32.0,,408.0,435.0,648.0,175.0,114.0,171.0,,0.0,0.2530120481927711,0.10205788857286265,16.65,23.0,536.0,23%,9.0,60.0,,,,,,,,,6,0,57,20.0,17,3
Kamil Grosicki,13.0,Poland,32.0,0.026022304832713755,4,7,0.06814937525333523,15.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,29%,1.0,1.0,,,4.0,100%,,4.0,8.0,6.0,3.0,,36.0,21.0,59.0,13.0,1.0,11.0,,0.0,0.03614457831325302,0.013942334504489432,16.73,5.0,84.0,20%,0.0,1.0,,,,,,,,,1,0,12,6.0,17,3
Rekeem Harper,16.0,England,20.0,0.0018587360594795538,1,1,0.06814937525333523,2.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,1.0,100%,,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,1.0,0.0,0.0,,0.0,0.09747423428654378,0.0009480787463052813,9.0,0.0,0.0,0%,0.0,2.0,,,,,,,,,0,0,1,0.0,17,3
Romaine Sawyers,19.0,Saint Kitts And Nevis,28.0,0.0018587360594795538,0,2,0.06814937525333523,2.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,2.0,2%,,0.0,2.0,1.0,1.0,,9.0,6.0,9.0,0.0,2.0,0.0,,0.0,0.09747423428654378,0.0034576989571133794,31.5,0.0,0.0,0%,0.0,3.0,,,,,,,,,0,0,1,0.0,17,3
Sam Field,28.0,England,22.0,0.03531598513011152,5,9,0.0,0.05,0.0,0.0,1.0,0.0,0.0,6.0,1.0,17%,0.0,0.0,,,21.0,86%,,4.0,15.0,9.0,7.0,,56.0,47.0,55.0,4.0,12.0,14.0,,0.0,0.09747423428654378,0.015280798616920417,13.75,0.0,15.0,20%,0.0,17.0,,,,,,,,,5,0,16,0.0,17,3
Kyle Edwards,21.0,England,22.0,0.0018587360594795538,0,2,0.06814937525333523,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1%,0.0,0.0,,,2.0,,,1.0,0.0,0.0,0.0,,,,,,,,,,0.09747423428654378,0.0005576933801795773,5.5,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,17,3
Grady Diangana,11.0,England,22.0,0.03345724907063197,7,10,0.0,0.05,0.0,0.0,1.0,0.0,0.0,13.0,5.0,38%,0.0,0.0,,,23.0,48%,,3.0,4.0,5.0,3.0,,49.0,72.0,85.0,25.0,9.0,22.0,,0.0,0.0,0.016563493391333443,15.68,3.0,14.0,29%,0.0,4.0,,,,,,,,,0,0,4,2.0,17,3
Conor Gallagher,18.0,England,20.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,17,3
Hal Robson-Kanu,4.0,Wales,31.0,0.13940520446096652,16,39,0.061452513966480445,0.16,3.0,2.0,7.0,1.0,0.0,73.0,28.0,38%,2.0,5.0,,,21.0,,,17.0,29.0,34.0,20.0,,,,,,,,,,0.02409638554216868,0.037978919190229214,8.97,2.0,101.0,,,,,,,,,,,,5,1,76,13.0,17,1
Kenneth Zohore,9.0,Denmark,26.0,0.03345724907063197,4,13,0.0,0.05,0.0,0.0,1.0,0.0,0.0,17.0,8.0,47%,0.0,2.0,,,3.0,,,4.0,2.0,5.0,5.0,,,,,,,,,,0.0,0.007528860632424293,7.16,1.0,7.0,,,,,,,,,,,,1,0,13,4.0,17,1
Matheus Pereira,12.0,Brazil,24.0,0.0018587360594795538,0,2,0.0,0.5,0.0,0.0,1.0,0.0,1.0,4.0,2.0,50%,0.0,0.0,,,1.0,,,1.0,3.0,2.0,1.0,,,,,,,,,,0.0,0.0030673135909876754,28.0,0.0,5.0,,,,,,,,,,,,0,0,3,0.0,17,1
Charlie Austin,15.0,England,31.0,0.19516728624535315,25,55,0.18435754189944134,0.32,11.0,20.0,3.0,6.0,0.0,255.0,106.0,42%,6.0,34.0,,,62.0,,,78.0,17.0,84.0,52.0,,,,,,,,,,0.08433734939759037,0.08359823768891864,14.15,7.0,54.0,,,,,,,,,,,,8,1,83,68.0,17,1
Callum Robinson,7.0,Ireland,25.0,0.03903345724907063,3,10,0.0,0.05,0.0,1.0,0.0,0.0,0.0,14.0,5.0,36%,0.0,1.0,,,7.0,,,3.0,7.0,3.0,3.0,,,,,,,,,,0.0,0.01054040488539401,8.64,2.0,22.0,,,,,,,,,,,,1,0,13,5.0,17,1
Jamie Soule,32.0,England,19.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,17,1
Lukasz Fabianski,1.0,Poland,35.0,0.4553903345724907,91,104,0.06814937525333523,,,,,,,119.5245283018868,,,,,63.0,349.0,,,,,,,,,,,,,,,0.0,17.0,0.012048192771084338,0.35285260163961857,25.72,,,,,1895.0,807.0,6.0,155.0,357.0,101.0,123.0,1260.0,2016.0,4,1,6,,18,2
David Martin,25.0,England,34.0,0.007434944237918214,2,3,0.06814937525333523,,,,,,,119.5245283018868,,,,,2.0,6.0,,,,,,,,,,,,,,,0.0,1.0,0.09747423428654378,0.00613462718197535,22.2,,,,,40.0,15.0,0.0,1.0,1.0,0.0,0.0,12.0,44.0,1,0,0,,18,2
Darren Randolph,35.0,Ireland,33.0,0.055762081784386616,10,14,0.06814937525333523,,,,,,,119.5245283018868,,,,,6.0,58.0,,,,,,,,,,,,,,,0.0,5.0,0.09747423428654378,0.046734705259048576,27.06,,,,,309.0,85.0,1.0,6.0,33.0,8.0,15.0,97.0,262.0,1,0,0,,18,2
Nathan Trott,34.0,England,21.0,0.15000115929483956,0,0,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,18,2
Aaron Cresswell,3.0,England,30.0,0.35130111524163565,61,75,0.03910614525139665,,0.0,1.0,7.0,,,119.5245283018868,,,5.0,,40.0,273.0,212.0,62%,1.0,28.0,230.0,515.0,256.0,5.0,855.0,645.0,584.0,60.0,260.0,208.0,0.0,6.0,0.20481927710843373,0.38793151525291397,36.62,27.0,752.0,21%,6.0,506.0,,,,,,,,,23,1,88,18.0,18,0
Fabián Balbuena,4.0,Paraguay,29.0,0.07249070631970259,15,19,0.00558659217877095,,0.0,2.0,0.0,,,119.5245283018868,,,1.0,,8.0,56.0,57.0,56%,1.0,5.0,79.0,243.0,125.0,0.0,167.0,188.0,165.0,3.0,124.0,99.0,0.0,2.0,0.09747423428654378,0.0743962969159556,33.38,1.0,2.0,2%,2.0,86.0,,,,,,,,,4,0,25,0.0,18,0
Gonçalo Cardoso,29.0,Portugal,19.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,18,0
Angelo Ogbonna,21.0,Italy,32.0,0.2527881040892193,47,53,0.01675977653631285,,2.0,0.0,1.0,,,119.5245283018868,,,1.0,,28.0,207.0,171.0,68%,1.0,10.0,208.0,689.0,367.0,0.0,585.0,626.0,377.0,27.0,373.0,227.0,1.0,2.0,0.0,0.25832357369918024,33.82,2.0,9.0,56%,3.0,342.0,,,,,,,,,16,0,88,1.0,18,0
Issa Diop,23.0,France,23.0,0.12267657992565055,23,29,0.01675977653631285,,3.0,1.0,0.0,,,119.5245283018868,,,0.0,,11.0,101.0,97.0,56%,1.0,2.0,114.0,326.0,157.0,0.0,330.0,291.0,176.0,11.0,157.0,90.0,1.0,2.0,0.0,0.12330600635770453,33.01,3.0,1.0,1%,0.0,107.0,,,,,,,,,12,0,49,4.0,18,0
Ryan Fredericks,24.0,England,27.0,0.07992565055762081,13,22,0.0,,0.0,1.0,0.0,,,119.5245283018868,,,0.0,,9.0,59.0,122.0,66%,1.0,4.0,41.0,109.0,54.0,2.0,170.0,234.0,169.0,23.0,59.0,52.0,0.0,1.0,0.03614457831325302,0.07567899169036864,30.86,5.0,89.0,25%,0.0,47.0,,,,,,,,,14,0,38,2.0,18,0
Arthur Masuaku,26.0,The Democratic Republic Of Congo,26.0,0.1486988847583643,26,33,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,12.0,102.0,196.0,59%,0.0,5.0,102.0,140.0,69.0,0.0,458.0,506.0,419.0,180.0,74.0,70.0,0.0,0.0,0.0602409638554217,0.14371758407227705,31.83,7.0,197.0,16%,4.0,128.0,,,,,,,,,12,1,72,2.0,18,0
Ben Johnson,31.0,England,20.0,0.0055762081784386614,1,1,0.06814937525333523,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1%,0.0,0.0,,,9.0,44%,,0.0,4.0,13.0,3.0,,13.0,18.0,20.0,1.0,7.0,5.0,,0.0,0.09747423428654378,0.0074730912944063355,33.75,0.0,11.0,18%,0.0,6.0,,,,,,,,,0,0,8,0.0,18,0
Ajibola Alese,42.0,England,19.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,18,0
Harrison Ashby,50.0,Scotland,18.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,18,0
Felipe Anderson,8.0,Brazil,27.0,0.11524163568773232,20,32,0.05027932960893855,0.16,0.0,7.0,3.0,0.0,0.0,81.0,33.0,41%,3.0,5.0,,,136.0,60%,,25.0,63.0,22.0,8.0,,339.0,366.0,387.0,139.0,16.0,45.0,,0.0,0.08433734939759037,0.14310412135407952,40.75,14.0,155.0,28%,27.0,127.0,,,,,,,,,4,0,44,7.0,18,3
Manuel Lanzini,10.0,Argentina,27.0,0.224907063197026,39,49,0.10614525139664806,0.16,1.0,15.0,4.0,2.0,1.0,195.0,61.0,31%,2.0,11.0,,,123.0,67%,,56.0,118.0,30.0,7.0,,682.0,533.0,513.0,256.0,20.0,61.0,,1.0,0.14457831325301204,0.28414477720149467,41.77,18.0,257.0,25%,24.0,136.0,,,,,,,,,19,0,50,20.0,18,3
Robert Snodgrass,11.0,Scotland,33.0,0.295539033457249,43,78,0.13966480446927376,0.16,2.0,1.0,23.0,2.0,6.0,250.0,88.0,35%,7.0,16.0,,,265.0,72%,,78.0,106.0,105.0,36.0,,623.0,864.0,1119.0,154.0,158.0,271.0,,0.0,0.26506024096385544,0.26289665941665274,29.47,35.0,1090.0,27%,36.0,135.0,,,,,,,,,30,0,199,27.0,18,3
Mark Noble,16.0,England,33.0,0.7100371747211897,130,158,0.25139664804469275,0.12,0.0,44.0,2.0,27.0,2.0,332.0,114.0,34%,7.0,3.0,,,860.0,70%,,91.0,566.0,264.0,71.0,,2330.0,1607.0,1534.0,243.0,99.0,131.0,,3.0,0.4096385542168675,0.996096146338743,46.64,35.0,958.0,32%,105.0,1484.0,,,,,,,,,81,5,380,27.0,18,3
Pablo Fornals,18.0,Spain,24.0,0.06877323420074348,10,19,0.00558659217877095,0.05,0.0,2.0,0.0,0.0,0.0,37.0,11.0,30%,1.0,2.0,,,47.0,60%,,10.0,26.0,8.0,3.0,,160.0,92.0,158.0,17.0,10.0,49.0,,0.0,0.04819277108433735,0.049746249512018295,23.5,4.0,63.0,16%,6.0,41.0,,,,,,,,,3,0,19,7.0,18,3
Jack Wilshere,19.0,England,28.0,0.33643122676579923,87,52,0.03910614525139665,0.04,1.0,2.0,5.0,0.0,0.0,140.0,50.0,36%,10.0,12.0,,,217.0,74%,,43.0,153.0,53.0,12.0,,915.0,926.0,793.0,339.0,59.0,60.0,,1.0,0.20481927710843373,0.4178796497685573,41.18,32.0,239.0,18%,156.0,364.0,,,,,,,,,36,2,169,10.0,18,3
Declan Rice,41.0,England,21.0,0.18587360594795538,33,44,0.011173184357541898,0.03,1.0,2.0,0.0,0.0,0.0,59.0,14.0,24%,3.0,3.0,,,254.0,57%,,15.0,160.0,180.0,83.0,,681.0,489.0,362.0,79.0,141.0,115.0,,1.0,0.02409638554216868,0.2197869611287714,39.03,2.0,39.0,31%,4.0,275.0,,,,,,,,,11,0,64,3.0,18,3
Josh Cullen,33.0,Ireland,24.0,0.0037174721189591076,2,0,0.06814937525333523,3.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,2.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.09747423428654378,0.00016730801405387318,1.33,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,18,3
Conor Coventry,54.0,Ireland,20.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,18,3
Michail Antonio,30.0,England,30.0,0.2490706319702602,46,56,0.2011173184357542,0.27,18.0,15.0,5.0,1.0,0.0,307.0,117.0,38%,13.0,35.0,,,120.0,71%,,72.0,126.0,123.0,57.0,,479.0,926.0,1066.0,297.0,316.0,413.0,,2.0,0.1566265060240964,0.14990798059227037,19.92,21.0,322.0,21%,17.0,117.0,,,,,,,,,14,1,153,60.0,18,1
Andriy Yarmolenko,7.0,Ukraine,30.0,0.061338289962825275,10,16,0.0335195530726257,0.21,0.0,0.0,7.0,0.0,0.0,38.0,17.0,45%,1.0,3.0,,,18.0,,,8.0,8.0,7.0,3.0,,,,,,,,,,0.0,0.03485583626122358,18.41,7.0,35.0,,,,,,,,,,,,5,0,25,9.0,18,1
Jarrod Bowen,20.0,England,23.0,0.03903345724907063,4,15,0.0,0.05,0.0,0.0,1.0,0.0,0.0,32.0,7.0,22%,2.0,3.0,,,24.0,,,14.0,19.0,4.0,1.0,,,,,,,,,,0.03614457831325302,0.018236573531872177,14.91,4.0,71.0,,,,,,,,,,,,0,0,8,1.0,18,1
Sébastien Haller,22.0,France,26.0,0.061338289962825275,9,18,0.0335195530726257,0.21,0.0,5.0,2.0,0.0,0.0,58.0,28.0,48%,0.0,6.0,,,22.0,,,10.0,8.0,26.0,22.0,,,,,,,,,,0.0,0.043388544977971115,22.91,2.0,8.0,,,,,,,,,,,,1,0,49,19.0,18,1
Xande Silva,32.0,Portugal,23.0,0.0,0,1,0.06814937525333523,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2%,0.0,0.0,,,0.0,,,2.0,0.0,0.0,0.0,,,,,,,,,,0.09747423428654378,0.00016730801405387318,4.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,18,1
Emmanuel Longelo,56.0,England,19.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,18,1
Rui Patrício,11.0,Portugal,32.0,0.14126394052044608,31,23,0.06814937525333523,,,,,,,119.5245283018868,,,,,21.0,89.0,,,,,,,,,,,,,,,0.0,3.0,0.09747423428654378,0.08527131782945736,19.87,,,,,550.0,195.0,2.0,13.0,32.0,17.0,5.0,244.0,581.0,0,0,0,,19,2
John Ruddy,21.0,England,33.0,0.21933085501858735,33,54,0.06814937525333523,,,,,,,119.5245283018868,,,,,25.0,190.0,,,,,,,,,,,,,,,0.0,12.0,0.09747423428654378,0.14382912274831297,21.68,,,,,736.0,389.0,2.0,51.0,175.0,76.0,69.0,484.0,1098.0,3,1,1,,19,2
Willy Boly,15.0,France,29.0,0.10966542750929367,24,18,0.01675977653631285,,3.0,0.0,0.0,,,119.5245283018868,,,0.0,,20.0,59.0,147.0,61%,1.0,6.0,116.0,285.0,176.0,0.0,336.0,425.0,214.0,22.0,234.0,95.0,0.0,0.0,0.0,0.15492722101388656,46.32,5.0,2.0,2%,2.0,129.0,,,,,,,,,3,2,55,4.0,19,0
Conor Coady,16.0,England,27.0,0.1449814126394052,33,23,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,23.0,89.0,71.0,63%,3.0,0.0,62.0,251.0,128.0,2.0,504.0,160.0,116.0,7.0,68.0,50.0,3.0,2.0,0.09747423428654378,0.20166192627293514,45.78,2.0,0.0,0%,7.0,545.0,,,,,,,,,10,0,28,0.0,19,0
Jonny,19.0,Spain,26.0,0.1245353159851301,27,19,0.011173184357541898,,0.0,3.0,0.0,,,119.5245283018868,,,1.0,,14.0,74.0,170.0,58%,0.0,18.0,113.0,82.0,35.0,0.0,329.0,367.0,382.0,62.0,74.0,102.0,0.0,2.0,0.02409638554216868,0.12051753945680665,31.79,3.0,100.0,18%,2.0,53.0,,,,,,,,,10,0,57,7.0,19,0
Rúben Vinagre,29.0,Portugal,21.0,0.061338289962825275,14,10,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,2.0,18.0,40.0,60%,0.0,2.0,26.0,31.0,14.0,0.0,102.0,107.0,116.0,35.0,16.0,28.0,0.0,0.0,0.09747423428654378,0.030951982599966538,16.35,3.0,83.0,19%,1.0,14.0,,,,,,,,,2,0,19,1.0,19,0
Maximilian Kilman,49.0,England,23.0,0.0055762081784386614,2,1,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,2.0,4.0,50%,0.0,0.0,4.0,7.0,3.0,0.0,9.0,17.0,11.0,1.0,12.0,10.0,0.0,0.0,0.09747423428654378,0.005576933801795772,25.25,0.0,0.0,0%,0.0,2.0,,,,,,,,,0,0,2,0.0,19,0
Oskar Buur,59.0,Denmark,22.0,0.0,1,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.09747423428654378,0.0007250013942334505,14.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,19,0
Marçal,5.0,Brazil,31.0,0.0018587360594795538,1,1,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,1.0,0.0,2.0,50%,0.0,0.0,2.0,3.0,2.0,0.0,4.0,11.0,5.0,2.0,6.0,3.0,0.0,0.0,0.09747423428654378,0.0020076961686464785,18.5,0.0,1.0,1%,0.0,2.0,,,,,,,,,1,0,1,0.0,19,0
Ki-Jana Hoever,2.0,Netherlands,18.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,19,0
Rúben Neves,8.0,Portugal,23.0,0.137546468401487,30,23,0.027932960893854747,0.08,0.0,6.0,0.0,2.0,2.0,137.0,26.0,19%,2.0,0.0,,,139.0,47%,,55.0,131.0,77.0,30.0,,601.0,263.0,290.0,33.0,60.0,62.0,,0.0,0.04819277108433735,0.22436004684624394,53.65,7.0,61.0,21%,19.0,440.0,,,,,,,,,17,0,66,0.0,19,3
Daniel Podence,10.0,Portugal,24.0,0.01858736059479554,5,2,0.0,0.09,1.0,0.0,0.0,0.0,0.0,12.0,3.0,25%,0.0,0.0,,,7.0,57%,,4.0,2.0,1.0,0.0,,17.0,28.0,30.0,10.0,0.0,11.0,,0.0,0.012048192771084338,0.007919245998549996,13.0,4.0,9.0,44%,2.0,6.0,,,,,,,,,0,0,6,3.0,19,3
Romain Saïss,27.0,Morocco,30.0,0.09851301115241634,24,16,0.0223463687150838,0.09,3.0,1.0,1.0,0.0,0.0,38.0,15.0,39%,1.0,6.0,,,97.0,68%,,6.0,87.0,187.0,101.0,,276.0,326.0,225.0,13.0,186.0,106.0,,0.0,0.0,0.13674641682003236,45.43,4.0,18.0,17%,1.0,208.0,,,,,,,,,17,1,72,2.0,19,3
João Moutinho,28.0,Portugal,34.0,0.14312267657992564,32,23,0.00558659217877095,0.03,0.0,1.0,1.0,0.0,1.0,40.0,9.0,23%,1.0,0.0,,,210.0,52%,,10.0,91.0,59.0,20.0,,530.0,340.0,405.0,28.0,43.0,70.0,,0.0,0.1566265060240964,0.21064078969382632,48.44,16.0,422.0,31%,10.0,281.0,,,,,,,,,11,0,95,3.0,19,3
Leander Dendoncker,32.0,Belgium,25.0,0.10780669144981411,26,15,0.027932960893854747,0.1,1.0,3.0,2.0,0.0,0.0,37.0,15.0,41%,2.0,8.0,,,124.0,47%,,6.0,61.0,92.0,61.0,,246.0,328.0,271.0,28.0,158.0,138.0,,1.0,0.09747423428654378,0.10958674920528694,33.32,2.0,16.0,31%,0.0,81.0,,,,,,,,,6,0,43,1.0,19,3
Vitinha,20.0,Portugal,20.0,0.0,1,0,0.06814937525333523,1.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.09747423428654378,0.00022307735207183088,5.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,19,3
Meritan Shabani,57.0,Germany,21.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,19,3
Pedro Neto,7.0,Portugal,20.0,0.055762081784386616,14,7,0.011173184357541898,0.1,0.0,1.0,2.0,0.0,0.0,19.0,6.0,32%,0.0,3.0,,,11.0,,,7.0,9.0,3.0,0.0,,,,,,,,,,0.03614457831325302,0.022196196531147176,12.87,5.0,52.0,,,,,,,,,,,,3,0,16,5.0,19,1
Raúl Jiménez,9.0,Mexico,29.0,0.14312267657992564,32,23,0.17318435754189945,0.41,9.0,19.0,4.0,6.0,0.0,237.0,82.0,35%,7.0,20.0,,,51.0,,,53.0,43.0,75.0,57.0,,,,,,,,,,0.14457831325301204,0.11750599520383694,27.03,26.0,57.0,,,,,,,,,,,,7,0,81,52.0,19,1
Adama Traoré,37.0,Spain,24.0,0.1933085501858736,27,47,0.0223463687150838,0.05,0.0,5.0,0.0,0.0,0.0,78.0,21.0,27%,2.0,6.0,,,86.0,,,26.0,27.0,26.0,13.0,,,,,,,,,,0.13253012048192772,0.07991746137973342,13.66,13.0,327.0,,,,,,,,,,,,4,0,80,13.0,19,1
Fábio Silva,17.0,Portugal,18.0,0.0,0,1,0.06814937525333523,1.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.09747423428654378,0.0,1.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,19,1
