Name,Jersey Number,Nationality,Age,Appearances,Wins,Losses,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides,Club_encoded,Position_encoded
Bernd Leno,1.0,Germany,28.0,64.0,28,16,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,14.0,82.0,,,,,,,,,,,,,,,0.0,7.0,9.090361445783133,-0.3260699629525833,27.86,,,,,234.0,222.0,1.0,34.0,26.0,17.0,28.0,375.0,489.0,2,0,0,,0,2
Matt Macey,33.0,England,26.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,2
Rúnar Alex Rúnarsson,13.0,Iceland,25.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,0,2
Héctor Bellerín,2.0,Spain,25.0,160.0,90,37,-0.4008991811372518,,0.0,4.0,3.0,,,1.3941664213081824e-16,,,3.0,,53.0,166.0,214.0,78%,1.0,32.0,208.0,304.0,143.0,3.0,732.0,611.0,709.0,196.0,161.0,215.0,1.0,1.0,18.0,1.47974807243934,44.53,28.0,389.0,16%,31.0,144.0,,,,,,,,,23,0,125,8.0,0,0
Kieran Tierney,3.0,Scotland,23.0,16.0,7,5,-0.7889451060853704,,0.0,0.0,1.0,,,1.3941664213081824e-16,,,0.0,,2.0,16.0,21.0,81%,0.0,1.0,12.0,32.0,12.0,0.0,63.0,55.0,38.0,12.0,10.0,16.0,0.0,0.0,1.0,-0.7533544999678193,32.44,1.0,45.0,18%,0.0,22.0,,,,,,,,,2,0,9,0.0,0,0
William Saliba,4.0,France,19.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,0,0
Sokratis,5.0,Greece,32.0,44.0,21,11,-0.6595964644359975,,1.0,2.0,0.0,,,1.3941664213081824e-16,,,1.0,,9.0,58.0,67.0,61%,1.0,4.0,43.0,175.0,82.0,1.0,173.0,227.0,160.0,11.0,115.0,73.0,0.0,1.0,2.0,-0.11208965288087093,54.91,4.0,1.0,1%,2.0,172.0,,,,,,,,,18,0,56,1.0,0,0
Rob Holding,16.0,England,25.0,41.0,25,9,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,10.0,45.0,50.0,70%,1.0,3.0,54.0,170.0,92.0,0.0,192.0,176.0,142.0,19.0,96.0,64.0,0.0,0.0,9.090361445783133,-0.1851066307252467,53.66,0.0,3.0,67%,1.0,116.0,,,,,,,,,8,0,32,0.0,0,0
Shkodran Mustafi,20.0,Germany,28.0,99.0,52,26,-0.4008991811372518,,6.0,1.0,0.0,,,1.3941664213081824e-16,,,2.0,,26.0,117.0,197.0,73%,2.0,14.0,195.0,531.0,345.0,2.0,455.0,670.0,416.0,26.0,413.0,218.0,0.0,3.0,4.0,1.0680134473724432,59.67,5.0,45.0,20%,13.0,273.0,,,,,,,,,28,0,117,7.0,0,0
Calum Chambers,21.0,England,25.0,139.0,47,57,-0.46557350196193825,,1.0,4.0,1.0,,,1.3941664213081824e-16,,,1.0,,28.0,170.0,257.0,70%,1.0,22.0,247.0,537.0,301.0,1.0,735.0,703.0,619.0,93.0,301.0,240.0,1.0,1.0,3.0,1.0774786111670844,42.7,9.0,210.0,18%,4.0,304.0,,,,,,,,,28,1,137,2.0,0,0
David Luiz,23.0,Brazil,33.0,194.0,113,38,-0.012853256189133242,,6.0,6.0,1.0,,,1.3941664213081824e-16,,,5.0,,64.0,173.0,240.0,74%,4.0,59.0,344.0,832.0,443.0,2.0,1042.0,846.0,680.0,80.0,344.0,256.0,1.0,4.0,7.0,2.50739442728611,52.4,22.0,67.0,28%,79.0,980.0,,,,,,,,,40,3,212,5.0,0,0
Sead Kolasinac,31.0,Bosnia And Herzegovina,27.0,78.0,40,22,-0.724270785260684,,0.0,0.0,2.0,,,1.3941664213081824e-16,,,1.0,,17.0,86.0,112.0,66%,0.0,11.0,72.0,111.0,68.0,0.0,365.0,284.0,264.0,41.0,97.0,80.0,0.0,1.0,11.0,0.15327297493317993,41.04,18.0,123.0,20%,3.0,67.0,,,,,,,,,12,0,74,16.0,0,0
Gabriel Magalhães,6.0,Brazil,22.0,2.0,2,0,-0.7889451060853704,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,1.0,1.0,2.0,2%,0.0,0.0,2.0,8.0,7.0,1.0,6.0,8.0,7.0,0.0,4.0,3.0,0.0,0.0,9.090361445783133,-0.8622038836061943,98.5,0.0,0.0,0%,0.0,6.0,,,,,,,,,0,0,3,0.0,0,0
Mesut Özil,10.0,Germany,31.0,184.0,100,39,1.2806331603045953,0.18,4.0,4.0,25.0,0.0,1.0,0.8385634423488186,92.0,45%,7.0,26.0,,,161.0,68%,,58.0,75.0,37.0,13.0,,778.0,625.0,744.0,248.0,28.0,83.0,,2.0,54.0,2.852534864226423,60.79,65.0,834.0,35%,121.0,276.0,,,,,,,,,13,0,95,83.0,0,3
Lucas Torreira,11.0,Uruguay,24.0,63.0,28,15,-0.6595964644359975,0.05,0.0,3.0,0.0,0.0,0.0,-0.721317827500966,12.0,26%,1.0,1.0,,,96.0,57%,,10.0,75.0,53.0,22.0,,327.0,276.0,212.0,30.0,32.0,47.0,,0.0,3.0,-0.08606045244560734,39.57,3.0,40.0,28%,4.0,94.0,,,,,,,,,14,1,62,0.0,0,3
Ainsley Maitland-Niles,15.0,England,23.0,54.0,26,16,-0.7889451060853704,0.02,0.0,1.0,0.0,0.0,0.0,-1.0352561962757654,4.0,29%,1.0,1.0,,,101.0,62%,,3.0,62.0,66.0,29.0,,223.0,218.0,207.0,58.0,29.0,38.0,,0.0,3.0,-0.29767447156865934,34.57,4.0,57.0,21%,2.0,74.0,,,,,,,,,6,2,35,1.0,0,3
Mohamed Elneny,25.0,Egypt,28.0,47.0,29,10,1.148846721304978e-16,47.0,0.0,0.0,0.0,0.0,0.0,-0.7409389755493909,5.0,11%,0.0,2.0,,,57.0,54%,,22.0,41.0,41.0,15.0,,211.0,109.0,107.0,11.0,18.0,34.0,,0.0,3.0,-0.07287683144592838,53.87,2.0,30.0,13%,4.0,83.0,,,,,,,,,7,1,24,2.0,0,3
Joseph Willock,28.0,England,21.0,33.0,12,12,-0.7889451060853704,0.03,0.0,1.0,0.0,0.0,0.0,-0.9960139001789154,5.0,28%,0.0,2.0,,,30.0,60%,,4.0,6.0,10.0,4.0,,64.0,75.0,76.0,21.0,9.0,18.0,,0.0,1.0,-0.7942575292232336,12.06,1.0,9.0,22%,3.0,15.0,,,,,,,,,2,0,13,0.0,0,3
Matteo Guendouzi,29.0,France,21.0,57.0,24,17,1.148846721304978e-16,57.0,0.0,0.0,0.0,0.0,0.0,-0.9077187339610031,9.0,33%,1.0,1.0,,,75.0,56%,,11.0,59.0,58.0,29.0,,284.0,263.0,217.0,47.0,31.0,40.0,,1.0,1.0,0.0008162295266360655,48.25,4.0,21.0,10%,16.0,148.0,,,,,,,,,15,0,41,0.0,0,3
Emile Smith Rowe,32.0,England,20.0,2.0,0,1,1.148846721304978e-16,2.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,1.0,100%,,0.0,1.0,2.0,2.0,,5.0,4.0,4.0,2.0,0.0,0.0,,0.0,9.090361445783133,-0.9169666169894761,17.5,0.0,1.0,1%,0.0,0.0,,,,,,,,,0,0,0,0.0,0,3
Granit Xhaka,34.0,Switzerland,27.0,132.0,70,33,-0.3362248603125654,0.06,0.0,0.0,8.0,0.0,2.0,0.24011842687185722,41.0,28%,2.0,1.0,,,254.0,66%,,40.0,133.0,208.0,129.0,,885.0,650.0,607.0,69.0,181.0,173.0,,7.0,13.0,2.3633887209819244,73.78,12.0,274.0,25%,35.0,673.0,,,,,,,,,35,2,196,2.0,0,3
Bukayo Saka,7.0,England,19.0,28.0,11,7,-0.7889451060853704,0.04,0.0,0.0,1.0,0.0,0.0,-1.025445622251553,4.0,27%,1.0,1.0,,,36.0,,,5.0,12.0,12.0,7.0,,,,,,,,,,5.0,-0.6867603118412359,25.57,6.0,69.0,,,,,,,,,,,,6,0,22,13.0,0,3
Dani Ceballos,8.0,Spain,24.0,26.0,14,6,1.148846721304978e-16,26.0,0.0,0.0,0.0,0.0,0.0,-1.0352561962757654,3.0,21%,0.0,0.0,,,49.0,51%,,6.0,37.0,14.0,9.0,,163.0,127.0,129.0,30.0,12.0,26.0,,0.0,3.0,-0.46500504579535384,52.77,2.0,71.0,14%,7.0,81.0,,,,,,,,,1,0,21,0.0,0,3
Alexandre Lacazette,9.0,France,29.0,99.0,46,28,1.668679085252714,0.39,4.0,30.0,5.0,2.0,1.0,0.8287528683246062,93.0,46%,4.0,31.0,,,92.0,,,44.0,30.0,49.0,35.0,,,,,,,,,,16.0,-0.2375030731598682,20.66,15.0,60.0,,,,,,,,,,,,11,0,127,62.0,0,1
Pierre-Emerick Aubameyang,14.0,Gabon,31.0,87.0,43,25,2.7034682184476972,0.63,3.0,44.0,8.0,7.0,1.0,1.0053432007604308,105.0,47%,8.0,39.0,,,58.0,,,52.0,25.0,38.0,12.0,,,,,,,,,,13.0,-0.29327993123543306,21.61,17.0,155.0,,,,,,,,,,,,4,1,30,55.0,0,1
Nicolas Pépé,19.0,Cote D'Ivoire,25.0,33.0,15,9,-0.5302478227866247,0.15,0.0,0.0,5.0,1.0,0.0,-0.6722649573799035,18.0,35%,3.0,2.0,,,32.0,,,14.0,8.0,4.0,2.0,,,,,,,,,,6.0,-0.6843940208925755,21.91,8.0,113.0,,,,,,,,,,,,4,0,14,4.0,0,1
Reiss Nelson,24.0,England,20.0,20.0,10,5,-0.7889451060853704,0.05,0.0,1.0,0.0,0.0,0.0,-1.0450667702999779,4.0,31%,0.0,0.0,,,15.0,,,5.0,6.0,2.0,0.0,,,,,,,,,,9.090361445783133,-0.8321181844017987,14.3,0.0,25.0,,,,,,,,,,,,1,0,8,4.0,0,1
Eddie Nketiah,30.0,England,21.0,23.0,12,8,-0.5949221436113111,0.17,0.0,2.0,2.0,0.0,0.0,-0.9763927521304905,8.0,40%,4.0,3.0,,,9.0,,,4.0,2.0,6.0,2.0,,,,,,,,,,9.090361445783133,-0.8706549227085526,7.48,1.0,1.0,,,,,,,,,,,,0,1,18,5.0,0,1
Gabriel Martinelli,35.0,Brazil,19.0,14.0,3,3,-0.6595964644359975,0.21,0.0,3.0,0.0,0.0,0.0,-1.0548773443241903,5.0,42%,0.0,1.0,,,20.0,75%,,2.0,3.0,5.0,4.0,,34.0,46.0,92.0,9.0,8.0,37.0,,0.0,9.090361445783133,-0.8895852502978352,8.29,0.0,22.0,22%,1.0,2.0,,,,,,,,,1,0,9,2.0,0,1
Willian,12.0,Brazil,32.0,236.0,137,47,1.539330443603341,0.16,1.0,33.0,3.0,5.0,4.0,2.682951358900765,145.0,37%,15.0,20.0,,,246.0,,,111.0,100.0,54.0,24.0,,,,,,,,,,35.0,1.873566494609237,35.13,51.0,1009.0,,,,,,,,,,,,21,1,131,33.0,0,1
Tom Heaton,1.0,England,34.0,116.0,34,55,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,28.0,167.0,,,,,,,,,,,,,,,2.0,3.0,9.090361445783133,0.1833586741375755,28.36,,,,,1067.0,408.0,3.0,40.0,96.0,73.0,53.0,436.0,1023.0,5,0,2,,1,2
Jed Steer,12.0,England,28.0,2.0,0,2,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,1.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,-0.9179807416817591,16.0,,,,,6.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,5.0,0,0,0,,1,2
Ørjan Nyland,25.0,Norway,30.0,7.0,1,4,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,1.0,12.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,-0.8774157539904393,21.71,,,,,35.0,15.0,0.0,1.0,3.0,2.0,0.0,29.0,53.0,0,0,0,,1,2
Lovre Kalinic,28.0,Croatia,30.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,1,2
Emiliano Martínez,26.0,Argentina,28.0,16.0,9,6,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,7.0,16.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,-0.7945955707873278,24.81,,,,,62.0,44.0,1.0,2.0,22.0,6.0,4.0,86.0,103.0,2,0,1,,1,2
Neil Taylor,3.0,Wales,31.0,145.0,48,62,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,38.0,190.0,266.0,76%,1.0,14.0,241.0,350.0,133.0,1.0,614.0,493.0,454.0,46.0,94.0,142.0,1.0,0.0,5.0,0.9273881567092009,37.87,6.0,255.0,22%,5.0,214.0,,,,,,,,,21,0,121,3.0,1,0
Ezri Konsa Ngoyo,4.0,England,22.0,26.0,8,12,-0.724270785260684,,1.0,1.0,0.0,,,1.3941664213081824e-16,,,0.0,,5.0,39.0,19.0,53%,0.0,3.0,27.0,70.0,26.0,0.0,106.0,116.0,81.0,7.0,56.0,48.0,0.0,1.0,2.0,-0.6549844048163685,31.15,2.0,13.0,46%,0.0,36.0,,,,,,,,,3,0,17,1.0,1,0
Matt Targett,18.0,England,25.0,72.0,24,28,-0.724270785260684,,1.0,0.0,1.0,,,1.3941664213081824e-16,,,1.0,,12.0,88.0,122.0,66%,0.0,8.0,124.0,156.0,61.0,1.0,297.0,274.0,239.0,21.0,84.0,84.0,0.0,1.0,6.0,-0.1715849681614734,31.11,13.0,250.0,26%,8.0,140.0,,,,,,,,,8,0,41,2.0,1,0
Björn Engels,22.0,Belgium,26.0,17.0,3,12,-0.7889451060853704,,1.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,2.0,32.0,11.0,55%,0.0,0.0,28.0,85.0,42.0,0.0,53.0,71.0,39.0,1.0,55.0,27.0,0.0,1.0,9.090361445783133,-0.7100851797637447,38.06,0.0,2.0,50%,0.0,49.0,,,,,,,,,1,0,5,1.0,1,0
Frédéric Guilbert,24.0,France,25.0,25.0,7,13,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,2.0,36.0,74.0,58%,0.0,2.0,49.0,62.0,26.0,0.0,104.0,164.0,172.0,23.0,48.0,68.0,0.0,0.0,2.0,-0.6756049402261228,29.96,1.0,91.0,16%,0.0,40.0,,,,,,,,,7,0,36,2.0,1,0
Ahmed El Mohamady,27.0,Egypt,33.0,183.0,48,91,-0.46557350196193825,,4.0,2.0,0.0,,,1.3941664213081824e-16,,,4.0,,28.0,237.0,267.0,77%,0.0,19.0,246.0,342.0,162.0,5.0,909.0,960.0,866.0,128.0,444.0,410.0,1.0,1.0,13.0,1.3117414150844566,36.22,19.0,916.0,21%,7.0,304.0,,,,,,,,,12,1,152,13.0,1,0
Kortney Hause,30.0,England,25.0,18.0,3,11,-0.7889451060853704,0.06,0.0,1.0,0.0,0.0,0.0,-0.9763927521304905,3.0,15%,0.0,3.0,,,21.0,43%,,2.0,20.0,94.0,51.0,,109.0,138.0,77.0,9.0,100.0,35.0,,1.0,9.090361445783133,-0.6587028620214063,44.39,1.0,0.0,0%,1.0,62.0,,,,,,,,,3,0,24,1.0,1,0
Tyrone Mings,5.0,England,27.0,51.0,13,27,-0.724270785260684,,0.0,0.0,2.0,,,1.3941664213081824e-16,,,0.0,,7.0,78.0,30.0,83%,1.0,1.0,49.0,253.0,111.0,3.0,270.0,162.0,113.0,18.0,96.0,69.0,2.0,2.0,3.0,-0.2658985645437921,38.45,2.0,10.0,40%,0.0,155.0,,,,,,,,,8,0,30,2.0,1,0
Matthew Cash,2.0,England,23.0,1.0,1,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,1.0,0.0,1.0,1%,0.0,2.0,2.0,4.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,9.090361445783133,-0.9098677441434951,56.0,0.0,6.0,33%,0.0,3.0,,,,,,,,,1,0,0,0.0,1,0
Douglas Luiz,6.0,Brazil,22.0,37.0,10,20,-0.6595964644359975,0.08,0.0,2.0,1.0,0.0,0.0,-0.7703706976220284,13.0,32%,0.0,2.0,,,46.0,52%,,17.0,36.0,47.0,18.0,,211.0,150.0,163.0,36.0,31.0,36.0,,1.0,2.0,-0.4893440384101458,35.14,3.0,25.0,24%,4.0,100.0,,,,,,,,,8,0,51,0.0,1,3
John McGinn,7.0,Scotland,25.0,29.0,7,15,-0.6595964644359975,0.1,0.0,0.0,3.0,0.0,0.0,-0.6134015132346287,20.0,35%,2.0,4.0,,,53.0,66%,,12.0,26.0,15.0,6.0,,157.0,193.0,185.0,53.0,19.0,35.0,,0.0,3.0,-0.6722245245851796,26.17,3.0,67.0,21%,3.0,85.0,,,,,,,,,4,0,38,0.0,1,3
Henri Lansbury,8.0,England,29.0,13.0,4,8,1.148846721304978e-16,13.0,0.0,0.0,0.0,0.0,0.0,-1.1431725105421027,0.0,3%,0.0,0.0,,,7.0,43%,,1.0,1.0,2.0,0.0,,14.0,10.0,16.0,0.0,2.0,6.0,,0.0,9.090361445783133,-0.8899232918619295,8.85,0.0,2.0,50%,0.0,11.0,,,,,,,,,1,0,5,1.0,1,3
Jack Grealish,10.0,England,25.0,71.0,17,42,-0.271550539487879,0.13,0.0,6.0,3.0,0.0,0.0,-0.14249396007242957,32.0,30%,2.0,6.0,,,45.0,71%,,33.0,44.0,17.0,6.0,,293.0,419.0,293.0,122.0,29.0,42.0,,1.0,7.0,-0.2195868702628686,29.55,12.0,202.0,23%,2.0,103.0,,,,,,,,,9,0,47,6.0,1,3
Marvelous Nakamba,19.0,Zimbabwe,26.0,29.0,7,16,1.148846721304978e-16,29.0,0.0,0.0,0.0,0.0,0.0,-1.1039302144452527,1.0,14%,0.0,0.0,,,55.0,51%,,0.0,39.0,32.0,7.0,,155.0,115.0,110.0,14.0,23.0,29.0,,1.0,9.090361445783133,-0.6644495686110099,26.97,0.0,4.0,4%,0.0,24.0,,,,,,,,,5,0,26,0.0,1,3
Conor Hourihane,14.0,Ireland,29.0,28.0,8,13,-0.6595964644359975,0.11,0.0,0.0,3.0,0.0,1.0,-0.8782870118883657,10.0,33%,1.0,1.0,,,16.0,63%,,13.0,9.0,27.0,10.0,,73.0,54.0,50.0,4.0,14.0,9.0,,0.0,5.0,-0.7040004316100468,23.75,8.0,124.0,24%,1.0,22.0,,,,,,,,,4,0,15,4.0,1,3
Trézéguet,17.0,Egypt,25.0,35.0,9,19,-0.46557350196193825,0.17,0.0,5.0,1.0,0.0,0.0,-0.6624543833556911,17.0,33%,2.0,3.0,,,40.0,45%,,22.0,27.0,14.0,9.0,,80.0,134.0,175.0,30.0,32.0,48.0,,0.0,1.0,-0.7976379448641768,11.09,0.0,73.0,16%,0.0,10.0,,,,,,,,,2,1,39,6.0,1,3
Anwar El Ghazi,21.0,Netherlands,25.0,34.0,7,19,-0.5949221436113111,0.12,0.0,4.0,0.0,1.0,0.0,-0.6624543833556911,20.0,38%,2.0,7.0,,,20.0,55%,,11.0,13.0,12.0,6.0,,75.0,97.0,151.0,29.0,31.0,57.0,,0.0,4.0,-0.7668761625315926,14.09,4.0,107.0,24%,1.0,15.0,,,,,,,,,3,0,20,12.0,1,3
Jota,23.0,Spain,29.0,10.0,2,7,1.148846721304978e-16,10.0,0.0,0.0,0.0,0.0,0.0,-1.1137407884694652,1.0,17%,0.0,0.0,,,3.0,33%,,4.0,3.0,5.0,1.0,,26.0,13.0,25.0,7.0,1.0,2.0,,0.0,1.0,-0.8973602062720049,9.3,1.0,2.0,2%,2.0,6.0,,,,,,,,,0,0,6,0.0,1,3
Jacob Ramsey,41.0,England,19.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,1,3
Wesley,9.0,Brazil,23.0,21.0,6,12,-0.5302478227866247,0.24,0.0,5.0,0.0,0.0,0.0,-0.8292341417673033,18.0,51%,1.0,5.0,,,15.0,,,8.0,4.0,23.0,18.0,,,,,,,,,,1.0,-0.8047368177101578,17.48,1.0,7.0,,,,,,,,,,,,3,0,43,14.0,1,1
Keinan Davis,39.0,England,22.0,19.0,4,9,1.148846721304978e-16,19.0,0.0,0.0,0.0,0.0,0.0,-1.005824474203128,5.0,29%,0.0,3.0,,,1.0,,,2.0,0.0,4.0,3.0,,,,,,,,,,9.090361445783133,-0.8784298786827223,7.84,0.0,3.0,,,,,,,,,,,,0,0,12,3.0,1,1
Ollie Watkins,11.0,England,24.0,1.0,1,0,1.148846721304978e-16,1.0,0.0,0.0,0.0,0.0,0.0,-1.1431725105421027,0.0,3%,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,,,,,,,,,,9.090361445783133,-0.9223752820149854,19.0,0.0,0.0,,,,,,,,,,,,0,0,2,1.0,1,1
Bertrand Traoré,,Burkina Faso,25.0,10.0,2,4,-0.724270785260684,0.2,0.0,0.0,2.0,0.0,0.0,-1.005824474203128,6.0,35%,0.0,0.0,,,9.0,,,7.0,2.0,3.0,1.0,,,,,,,,,,1.0,-0.8828244190159485,13.6,1.0,3.0,,,,,,,,,,,,0,0,3,5.0,1,1
Mat Ryan,1.0,Australia,28.0,112.0,27,50,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,26.0,166.0,,,,,,,,,,,,,,,0.0,2.0,9.090361445783133,0.17727392598387753,29.21,,,,,964.0,340.0,2.0,32.0,68.0,17.0,15.0,491.0,956.0,2,0,2,,2,2
Jason Steele,23.0,England,30.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,2,2
Christian Walton,31.0,England,24.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,2,2
Robert Sánchez,26.0,Spain,22.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,2,2
Ben White,3.0,England,22.0,2.0,1,1,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,1.0,3.0,2.0,100%,0.0,0.0,2.0,2.0,1.0,0.0,5.0,8.0,5.0,1.0,4.0,3.0,0.0,0.0,9.090361445783133,-0.8946558737592502,50.5,0.0,1.0,1%,0.0,4.0,,,,,,,,,0,0,2,0.0,2,0
Tariq Lamptey,2.0,England,19.0,11.0,4,4,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,1.0,11.0,12.0,83%,0.0,2.0,23.0,16.0,8.0,0.0,41.0,57.0,51.0,17.0,5.0,10.0,0.0,0.0,2.0,-0.846653971657855,22.09,4.0,27.0,15%,0.0,3.0,,,,,,,,,3,0,16,0.0,2,0
Lewis Dunk,5.0,England,28.0,112.0,28,49,-0.46557350196193825,,3.0,3.0,0.0,,,1.3941664213081824e-16,,,1.0,,27.0,162.0,151.0,56%,4.0,16.0,173.0,547.0,304.0,4.0,725.0,560.0,362.0,15.0,345.0,192.0,4.0,2.0,5.0,0.8844568780692207,47.89,3.0,10.0,20%,6.0,506.0,,,,,,,,,21,1,80,1.0,2,0
Adam Webster,4.0,England,25.0,33.0,8,13,-0.6595964644359975,,2.0,1.0,0.0,,,1.3941664213081824e-16,,,0.0,,6.0,47.0,33.0,55%,0.0,3.0,48.0,112.0,55.0,0.0,184.0,179.0,108.0,14.0,114.0,68.0,1.0,1.0,1.0,-0.25237690198001883,60.64,2.0,6.0,33%,1.0,120.0,,,,,,,,,4,0,14,0.0,2,0
Bernardo,30.0,Brazil,25.0,36.0,9,16,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,2.0,46.0,89.0,66%,0.0,5.0,40.0,86.0,49.0,1.0,169.0,212.0,109.0,22.0,75.0,38.0,0.0,0.0,1.0,-0.5518817277675973,30.97,3.0,48.0,19%,0.0,35.0,,,,,,,,,5,0,20,6.0,2,0
Dan Burn,33.0,England,28.0,44.0,11,19,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,1.0,,9.0,60.0,73.0,64%,0.0,5.0,51.0,203.0,129.0,1.0,175.0,270.0,191.0,19.0,165.0,68.0,0.0,0.0,9.090361445783133,-0.3230275888757343,40.73,2.0,51.0,20%,3.0,62.0,,,,,,,,,5,0,38,3.0,2,0
Joël Veltman,34.0,Netherlands,28.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,2,0
Romaric Yapi,52.0,France,20.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,2,0
